City,Date,Day temperature,Night temperature
Усть-Каменогорск,21 Ноября 2021,-6°,-14°
Усть-Каменогорск,22 Ноября 2021,-4°,-11°
Усть-Каменогорск,23 Ноября 2021,-3°,-12°
Усть-Каменогорск,24 Ноября 2021,-2°,-9°
Усть-Каменогорск,25 Ноября 2021,-3°,-10°
Усть-Каменогорск,26 Ноября 2021,-2°,-9°
Усть-Каменогорск,27 Ноября 2021,-4°,-11°
Усть-Каменогорск,28 Ноября 2021,-3°,-10°
Усть-Каменогорск,29 Ноября 2021,-3°,-8°
Усть-Каменогорск,30 Ноября 2021,-3°,-10°
Усть-Каменогорск,1 Декабря 2021,-5°,-11°
Усть-Каменогорск,2 Декабря 2021,-5°,-13°
Усть-Каменогорск,3 Декабря 2021,-6°,-14°
Усть-Каменогорск,4 Декабря 2021,-4°,-14°
Усть-Каменогорск,5 Декабря 2021,-3°,-10°
Усть-Каменогорск,6 Декабря 2021,-4°,-11°
Усть-Каменогорск,7 Декабря 2021,-5°,-12°
Усть-Каменогорск,8 Декабря 2021,-6°,-14°
Усть-Каменогорск,9 Декабря 2021,-6°,-15°
Усть-Каменогорск,10 Декабря 2021,-5°,-13°
Усть-Каменогорск,11 Декабря 2021,-8°,-15°
Усть-Каменогорск,12 Декабря 2021,-9°,-17°
Усть-Каменогорск,13 Декабря 2021,-9°,-15°
Усть-Каменогорск,14 Декабря 2021,-8°,-15°
Усть-Каменогорск,15 Декабря 2021,-7°,-14°
Усть-Каменогорск,16 Декабря 2021,-7°,-14°
Усть-Каменогорск,17 Декабря 2021,-6°,-13°
Усть-Каменогорск,18 Декабря 2021,-9°,-16°
Усть-Каменогорск,19 Декабря 2021,-9°,-17°
Усть-Каменогорск,20 Декабря 2021,-8°,-16°
Усть-Каменогорск,21 Декабря 2021,-9°,-17°
Усть-Каменогорск,22 Декабря 2021,-11°,-17°
Усть-Каменогорск,23 Декабря 2021,-9°,-18°
Усть-Каменогорск,24 Декабря 2021,-7°,-16°
Усть-Каменогорск,25 Декабря 2021,-8°,-13°
Усть-Каменогорск,26 Декабря 2021,-7°,-13°
Усть-Каменогорск,27 Декабря 2021,-8°,-16°
Усть-Каменогорск,28 Декабря 2021,-9°,-18°
Усть-Каменогорск,29 Декабря 2021,-6°,-14°
Усть-Каменогорск,30 Декабря 2021,-5°,-11°
Усть-Каменогорск,31 Декабря 2021,-7°,-13°
Шымкент,Сегодня 1 Мая 2021,+24°,+11°
Шымкент,2 Мая 2021,+31°,+12°
Шымкент,3 Мая 2021,+32°,+15°
Шымкент,4 Мая 2021,+33°,+17°
Шымкент,5 Мая 2021,+32°,+19°
Шымкент,6 Мая 2021,+31°,+17°
Шымкент,7 Мая 2021,+32°,+16°
Шымкент,8 Мая 2021,+30°,+17°
Шымкент,9 Мая 2021,+28°,+17°
Шымкент,10 Мая 2021,+27°,+16°
Шымкент,11 Мая 2021,+29°,+18°
Шымкент,12 Мая 2021,+31°,+19°
Шымкент,13 Мая 2021,+30°,+20°
Шымкент,14 Мая 2021,+31°,+21°
Шымкент,15 Мая 2021,+27°,+15°
Шымкент,16 Мая 2021,+27°,+15°
Шымкент,17 Мая 2021,+28°,+15°
Шымкент,18 Мая 2021,+27°,+15°
Шымкент,19 Мая 2021,+25°,+13°
Шымкент,20 Мая 2021,+27°,+13°
Шымкент,21 Мая 2021,+26°,+14°
Шымкент,22 Мая 2021,+26°,+13°
Шымкент,23 Мая 2021,+27°,+14°
Шымкент,24 Мая 2021,+28°,+14°
Шымкент,25 Мая 2021,+28°,+15°
Шымкент,26 Мая 2021,+30°,+16°
Шымкент,27 Мая 2021,+30°,+16°
Шымкент,28 Мая 2021,+30°,+16°
Шымкент,29 Мая 2021,+31°,+17°
Шымкент,30 Мая 2021,+30°,+17°
Шымкент,31 Мая 2021,+31°,+16°
Шымкент,1 Июня 2021,+31°,+17°
Шымкент,2 Июня 2021,+30°,+17°
Шымкент,3 Июня 2021,+30°,+16°
Шымкент,4 Июня 2021,+31°,+17°
Шымкент,5 Июня 2021,+31°,+18°
Шымкент,6 Июня 2021,+31°,+18°
Шымкент,7 Июня 2021,+31°,+17°
Шымкент,8 Июня 2021,+32°,+18°
Шымкент,9 Июня 2021,+32°,+18°
Шымкент,10 Июня 2021,+32°,+18°
Шымкент,11 Июня 2021,+32°,+17°
Шымкент,12 Июня 2021,+33°,+18°
Шымкент,13 Июня 2021,+34°,+19°
Шымкент,14 Июня 2021,+34°,+21°
Шымкент,15 Июня 2021,+33°,+19°
Шымкент,16 Июня 2021,+32°,+19°
Шымкент,17 Июня 2021,+31°,+18°
Шымкент,18 Июня 2021,+33°,+19°
Шымкент,19 Июня 2021,+34°,+19°
Шымкент,20 Июня 2021,+35°,+20°
Шымкент,21 Июня 2021,+35°,+21°
Шымкент,22 Июня 2021,+35°,+21°
Шымкент,23 Июня 2021,+33°,+20°
Шымкент,24 Июня 2021,+33°,+20°
Шымкент,25 Июня 2021,+34°,+20°
Шымкент,26 Июня 2021,+34°,+20°
Шымкент,27 Июня 2021,+33°,+19°
Шымкент,28 Июня 2021,+33°,+19°
Шымкент,29 Июня 2021,+33°,+19°
Шымкент,30 Июня 2021,+34°,+20°
Шымкент,1 Июля 2021,+35°,+20°
Шымкент,2 Июля 2021,+34°,+21°
Шымкент,3 Июля 2021,+33°,+20°
Шымкент,4 Июля 2021,+34°,+19°
Шымкент,5 Июля 2021,+34°,+19°
Шымкент,6 Июля 2021,+35°,+20°
Шымкент,7 Июля 2021,+36°,+20°
Шымкент,8 Июля 2021,+36°,+21°
Шымкент,9 Июля 2021,+37°,+22°
Шымкент,10 Июля 2021,+36°,+22°
Шымкент,11 Июля 2021,+36°,+22°
Шымкент,12 Июля 2021,+36°,+21°
Шымкент,13 Июля 2021,+36°,+21°
Шымкент,14 Июля 2021,+35°,+21°
Шымкент,15 Июля 2021,+35°,+21°
Шымкент,16 Июля 2021,+35°,+21°
Шымкент,17 Июля 2021,+35°,+21°
Шымкент,18 Июля 2021,+36°,+21°
Шымкент,19 Июля 2021,+36°,+22°
Шымкент,20 Июля 2021,+36°,+22°
Шымкент,21 Июля 2021,+35°,+22°
Шымкент,22 Июля 2021,+35°,+21°
Шымкент,23 Июля 2021,+35°,+21°
Шымкент,24 Июля 2021,+35°,+21°
Шымкент,25 Июля 2021,+35°,+20°
Шымкент,26 Июля 2021,+36°,+21°
Шымкент,27 Июля 2021,+36°,+21°
Шымкент,28 Июля 2021,+35°,+22°
Шымкент,29 Июля 2021,+35°,+20°
Шымкент,30 Июля 2021,+35°,+20°
Шымкент,31 Июля 2021,+36°,+22°
Шымкент,1 Августа 2021,+35°,+22°
Шымкент,2 Августа 2021,+35°,+22°
Шымкент,3 Августа 2021,+35°,+22°
Шымкент,4 Августа 2021,+35°,+21°
Шымкент,5 Августа 2021,+37°,+22°
Шымкент,6 Августа 2021,+37°,+22°
Шымкент,7 Августа 2021,+37°,+22°
Шымкент,8 Августа 2021,+36°,+22°
Шымкент,9 Августа 2021,+36°,+21°
Шымкент,10 Августа 2021,+35°,+22°
Шымкент,11 Августа 2021,+34°,+20°
Шымкент,12 Августа 2021,+34°,+19°
Шымкент,13 Августа 2021,+34°,+20°
Шымкент,14 Августа 2021,+34°,+19°
Шымкент,15 Августа 2021,+33°,+19°
Шымкент,16 Августа 2021,+34°,+20°
Шымкент,17 Августа 2021,+34°,+20°
Шымкент,18 Августа 2021,+34°,+20°
Шымкент,19 Августа 2021,+35°,+20°
Шымкент,20 Августа 2021,+35°,+20°
Шымкент,21 Августа 2021,+35°,+20°
Шымкент,22 Августа 2021,+34°,+19°
Шымкент,23 Августа 2021,+33°,+19°
Шымкент,24 Августа 2021,+34°,+20°
Шымкент,25 Августа 2021,+31°,+19°
Шымкент,26 Августа 2021,+30°,+17°
Шымкент,27 Августа 2021,+31°,+17°
Шымкент,28 Августа 2021,+32°,+18°
Шымкент,29 Августа 2021,+31°,+18°
Шымкент,30 Августа 2021,+30°,+17°
Шымкент,31 Августа 2021,+32°,+17°
Шымкент,1 Сентября 2021,+32°,+17°
Шымкент,2 Сентября 2021,+32°,+17°
Шымкент,3 Сентября 2021,+29°,+16°
Шымкент,4 Сентября 2021,+30°,+15°
Шымкент,5 Сентября 2021,+30°,+14°
Шымкент,6 Сентября 2021,+29°,+15°
Шымкент,7 Сентября 2021,+29°,+15°
Шымкент,8 Сентября 2021,+30°,+16°
Шымкент,9 Сентября 2021,+30°,+16°
Шымкент,10 Сентября 2021,+31°,+16°
Шымкент,11 Сентября 2021,+30°,+16°
Шымкент,12 Сентября 2021,+28°,+14°
Шымкент,13 Сентября 2021,+28°,+13°
Шымкент,14 Сентября 2021,+28°,+13°
Шымкент,15 Сентября 2021,+27°,+14°
Шымкент,16 Сентября 2021,+27°,+15°
Шымкент,17 Сентября 2021,+27°,+14°
Шымкент,18 Сентября 2021,+28°,+14°
Шымкент,19 Сентября 2021,+27°,+15°
Шымкент,20 Сентября 2021,+27°,+13°
Шымкент,21 Сентября 2021,+28°,+13°
Шымкент,22 Сентября 2021,+26°,+13°
Шымкент,23 Сентября 2021,+26°,+12°
Шымкент,24 Сентября 2021,+26°,+12°
Шымкент,25 Сентября 2021,+27°,+13°
Шымкент,26 Сентября 2021,+27°,+13°
Шымкент,27 Сентября 2021,+25°,+14°
Шымкент,28 Сентября 2021,+25°,+12°
Шымкент,29 Сентября 2021,+24°,+12°
Шымкент,30 Сентября 2021,+23°,+11°
Шымкент,1 Октября 2021,+24°,+11°
Шымкент,2 Октября 2021,+25°,+12°
Шымкент,3 Октября 2021,+25°,+13°
Шымкент,4 Октября 2021,+24°,+12°
Шымкент,5 Октября 2021,+23°,+11°
Шымкент,6 Октября 2021,+23°,+11°
Шымкент,7 Октября 2021,+22°,+10°
Шымкент,8 Октября 2021,+22°,+10°
Шымкент,9 Октября 2021,+20°,+9°
Шымкент,10 Октября 2021,+21°,+8°
Шымкент,11 Октября 2021,+20°,+8°
Шымкент,12 Октября 2021,+21°,+8°
Шымкент,13 Октября 2021,+20°,+9°
Шымкент,14 Октября 2021,+19°,+8°
Шымкент,15 Октября 2021,+20°,+8°
Шымкент,16 Октября 2021,+21°,+9°
Шымкент,17 Октября 2021,+20°,+9°
Шымкент,18 Октября 2021,+18°,+8°
Шымкент,19 Октября 2021,+19°,+7°
Шымкент,20 Октября 2021,+20°,+7°
Шымкент,21 Октября 2021,+19°,+7°
Шымкент,22 Октября 2021,+18°,+6°
Шымкент,23 Октября 2021,+16°,+6°
Шымкент,24 Октября 2021,+17°,+5°
Шымкент,25 Октября 2021,+17°,+6°
Шымкент,26 Октября 2021,+17°,+6°
Шымкент,27 Октября 2021,+16°,+7°
Шымкент,28 Октября 2021,+15°,+5°
Шымкент,29 Октября 2021,+16°,+5°
Шымкент,30 Октября 2021,+17°,+7°
Шымкент,31 Октября 2021,+18°,+8°
Шымкент,1 Ноября 2021,+17°,+7°
Шымкент,2 Ноября 2021,+16°,+7°
Шымкент,3 Ноября 2021,+16°,+7°
Шымкент,4 Ноября 2021,+14°,+4°
Шымкент,5 Ноября 2021,+14°,+4°
Шымкент,6 Ноября 2021,+13°,+4°
Шымкент,7 Ноября 2021,+13°,+5°
Шымкент,8 Ноября 2021,+12°,+3°
Шымкент,9 Ноября 2021,+11°,+1°
Шымкент,10 Ноября 2021,+11°,+1°
Шымкент,11 Ноября 2021,+12°,+2°
Шымкент,12 Ноября 2021,+11°,+2°
Шымкент,13 Ноября 2021,+11°,0°
Шымкент,14 Ноября 2021,+11°,0°
Шымкент,15 Ноября 2021,+10°,+1°
Шымкент,16 Ноября 2021,+10°,+1°
Шымкент,17 Ноября 2021,+11°,+1°
Шымкент,18 Ноября 2021,+10°,+2°
Шымкент,19 Ноября 2021,+9°,+1°
Шымкент,20 Ноября 2021,+7°,-1°
Шымкент,21 Ноября 2021,+8°,-2°
Шымкент,22 Ноября 2021,+8°,0°
Шымкент,23 Ноября 2021,+9°,0°
Шымкент,24 Ноября 2021,+9°,0°
Шымкент,25 Ноября 2021,+8°,-1°
Шымкент,26 Ноября 2021,+7°,-1°
Шымкент,27 Ноября 2021,+8°,0°
Шымкент,28 Ноября 2021,+9°,0°
Шымкент,29 Ноября 2021,+8°,0°
Шымкент,30 Ноября 2021,+9°,0°
Шымкент,1 Декабря 2021,+9°,0°
Шымкент,2 Декабря 2021,+9°,0°
Шымкент,3 Декабря 2021,+8°,0°
Шымкент,4 Декабря 2021,+7°,0°
Шымкент,5 Декабря 2021,+5°,-1°
Шымкент,6 Декабря 2021,+6°,-3°
Шымкент,7 Декабря 2021,+6°,-2°
Шымкент,8 Декабря 2021,+6°,-2°
Шымкент,9 Декабря 2021,+5°,-2°
Шымкент,10 Декабря 2021,+5°,-3°
Шымкент,11 Декабря 2021,+6°,-3°
Шымкент,12 Декабря 2021,+4°,-3°
Шымкент,13 Декабря 2021,+6°,-3°
Шымкент,14 Декабря 2021,+5°,-3°
Шымкент,15 Декабря 2021,+6°,-2°
Шымкент,16 Декабря 2021,+4°,-3°
Шымкент,17 Декабря 2021,+3°,-5°
Шымкент,18 Декабря 2021,+3°,-4°
Шымкент,19 Декабря 2021,+2°,-4°
Шымкент,20 Декабря 2021,+2°,-5°
Шымкент,21 Декабря 2021,+3°,-5°
Шымкент,22 Декабря 2021,+3°,-4°
Шымкент,23 Декабря 2021,+4°,-4°
Шымкент,24 Декабря 2021,+5°,-4°
Шымкент,25 Декабря 2021,+5°,-2°
Шымкент,26 Декабря 2021,+4°,-2°
Шымкент,27 Декабря 2021,+4°,-2°
Шымкент,28 Декабря 2021,+5°,-4°
Шымкент,29 Декабря 2021,+5°,-3°
